Date,Wheel1,Wheel10,Wheel11,Wheel12,Wheel13,Wheel14,Wheel15,Wheel16,Wheel17,Wheel18,Wheel19,Wheel2,Wheel20,Wheel21,Wheel22,Wheel23,Wheel24,Wheel3,Wheel4,Wheel5,Wheel6,Wheel7,Wheel8,Wheel9
5/8/13 0:04,2,21,17,8,16,18,28,30,0,8,25,10,13,3,24,28,22,10,9,0,7,23,1,6
5/8/13 0:05,10,12,13,17,7,13,24,16,17,9,21,15,12,12,18,19,6,9,7,12,20,17,7,12
5/8/13 0:06,3,11,7,14,4,13,6,27,22,18,1,28,4,26,9,21,21,12,8,18,5,11,26,4
5/8/13 0:07,3,3,0,26,10,4,28,27,2,6,10,8,21,5,15,30,7,0,27,4,20,0,25,19
5/8/13 0:08,8,22,0,23,9,9,25,15,4,10,12,20,16,7,15,15,13,0,28,6,23,0,21,10
5/8/13 0:09,9,26,7,9,13,6,24,25,9,8,19,17,23,8,14,16,22,5,3,5,24,2,15,13
5/8/13 0:10,5,7,8,26,2,10,14,25,6,16,23,10,23,16,7,25,25,21,21,8,2,11,25,4
5/8/13 0:11,2,21,23,30,21,5,28,23,0,17,6,10,25,4,19,20,20,2,32,3,26,3,23,9
5/8/13 0:12,6,25,9,12,13,9,18,17,5,7,10,17,22,13,12,17,21,0,19,8,20,2,20,14
5/8/13 0:13,3,22,0,10,18,18,14,28,1,12,8,10,30,3,15,29,15,0,11,1,20,0,14,2
5/8/13 0:14,3,30,11,7,15,23,25,24,11,20,7,14,33,1,6,10,21,0,18,1,21,12,26,0
5/8/13 0:15,4,27,22,7,1,10,32,17,0,7,25,16,17,0,3,24,28,3,23,2,20,24,13,3
5/8/13 0:16,4,12,11,22,0,13,17,9,0,7,27,21,11,3,15,16,20,7,24,7,23,12,14,12
5/8/13 0:17,10,19,11,15,1,14,20,26,3,11,22,11,15,3,6,23,15,7,17,7,20,5,22,12
5/8/13 0:18,4,4,7,14,4,10,22,26,1,3,21,3,31,1,16,24,28,2,20,14,11,3,4,8
5/8/13 0:19,7,2,6,10,2,12,22,18,0,25,14,0,25,5,12,17,22,11,5,7,2,12,11,6
5/8/13 0:20,4,18,22,3,6,20,29,29,16,24,26,4,5,0,9,16,22,19,9,5,13,3,23,1
5/8/13 0:21,8,22,30,11,15,26,20,7,11,14,21,15,21,0,12,22,26,10,17,0,27,15,22,17
5/8/13 0:22,3,20,1,19,0,15,12,16,0,9,15,23,5,11,24,8,22,7,21,14,14,9,9,2
5/8/13 0:23,3,12,6,3,9,7,13,29,4,4,21,26,22,13,1,11,22,4,12,6,24,10,7,7
5/8/13 0:24,9,14,4,15,12,16,5,20,5,17,3,17,25,5,13,7,18,10,14,5,13,1,14,9
5/8/13 0:25,1,9,16,18,4,17,23,31,13,24,17,23,28,9,15,12,24,0,9,9,14,2,10,1
5/8/13 0:26,19,29,27,23,1,19,27,33,20,26,2,25,27,1,9,17,4,17,3,4,10,2,28,2
5/8/13 0:27,11,17,21,12,5,21,14,6,15,9,7,3,14,5,7,12,7,18,9,5,6,11,18,9
5/8/13 0:28,20,34,26,29,0,1,3,20,22,22,0,26,32,3,7,13,4,28,3,6,9,4,29,1
5/8/13 0:29,10,19,7,20,0,17,4,18,2,2,2,15,22,7,15,5,12,7,15,7,17,7,21,9
5/8/13 0:30,2,12,8,9,7,10,4,3,3,19,11,13,19,13,27,2,15,25,20,13,16,22,7,8
5/8/13 0:31,2,15,11,14,5,11,13,11,9,20,9,18,9,10,20,8,13,22,17,9,21,16,9,3
5/8/13 0:32,7,18,6,21,7,16,7,13,9,19,17,18,17,6,17,11,11,10,14,6,17,11,18,3
5/8/13 0:33,12,10,22,7,9,17,1,13,10,10,7,11,27,4,18,6,19,9,15,5,2,13,20,9
5/8/13 0:34,4,10,15,11,6,19,2,22,4,20,1,6,20,10,24,0,18,12,10,13,11,11,4,11
5/8/13 0:35,13,6,13,20,6,10,12,13,14,12,5,3,23,2,7,6,14,18,9,9,8,9,14,7
5/8/13 0:36,8,11,9,12,5,15,16,17,14,11,9,7,15,8,13,13,25,16,14,9,6,15,12,6
5/8/13 0:37,11,10,25,14,8,20,20,10,11,22,3,17,24,4,11,11,23,12,13,3,15,10,17,1
5/8/13 0:38,8,7,2,22,1,15,15,17,3,21,14,6,14,16,12,5,14,2,7,15,9,14,15,4
5/8/13 0:39,2,10,1,21,0,9,6,21,0,19,15,7,6,0,23,2,20,2,25,14,26,17,6,2
5/8/13 0:40,4,23,8,10,0,16,10,12,0,11,6,8,16,0,21,4,14,5,22,9,7,9,18,9
5/8/13 0:41,7,19,6,16,0,22,16,7,3,15,15,19,15,6,6,8,19,11,9,9,16,3,11,8
5/8/13 0:42,14,12,0,12,3,14,17,16,13,10,10,10,21,6,9,11,22,1,14,9,13,0,18,2
5/8/13 0:43,4,3,3,19,0,8,11,18,11,10,5,9,15,8,14,8,13,8,13,3,1,5,16,4
5/8/13 0:44,8,3,12,1,18,21,1,24,1,9,12,5,27,2,23,1,5,1,2,0,29,15,26,12
5/8/13 0:45,9,14,19,14,9,16,1,15,7,14,4,11,12,7,17,2,12,15,18,9,14,18,19,9
5/8/13 0:46,14,12,8,16,2,4,0,6,14,19,0,8,26,3,2,2,19,11,5,4,5,9,21,3
5/8/13 0:47,23,34,20,14,0,0,0,0,27,30,0,0,22,0,0,18,28,0,0,1,0,0,29,0
5/8/13 0:48,6,17,0,12,6,16,4,28,0,0,10,9,9,13,8,0,12,0,7,5,26,0,0,2
5/8/13 0:49,8,17,1,8,4,0,8,12,14,0,4,22,10,11,0,8,16,7,4,3,9,5,10,1
5/8/13 0:50,14,26,4,5,5,4,1,10,15,12,2,30,25,3,9,1,23,14,4,6,14,6,17,3
5/8/13 0:51,6,17,23,6,16,21,2,21,1,0,15,16,20,5,4,2,5,6,26,4,18,20,24,12
5/8/13 0:52,11,29,16,14,11,7,2,8,12,0,1,22,17,4,2,7,13,8,13,3,16,13,11,11
5/8/13 0:53,5,12,10,5,8,5,4,15,1,0,3,22,13,8,0,2,20,16,21,13,26,23,9,10
5/8/13 0:54,8,20,14,16,10,15,4,13,5,6,4,8,17,13,12,0,3,12,21,10,23,21,11,11
5/8/13 0:55,20,29,23,22,4,0,0,5,20,17,2,10,23,1,1,6,12,19,5,4,5,0,12,4
5/8/13 0:56,6,22,15,15,5,12,4,22,5,9,5,15,20,7,9,4,11,11,12,6,21,12,13,8
5/8/13 0:57,0,12,18,11,13,14,3,24,4,5,5,4,16,10,6,0,7,8,11,2,7,28,11,5
5/8/13 0:58,0,12,14,27,12,4,0,18,5,2,4,15,16,1,0,3,16,13,26,0,6,7,27,0
5/8/13 0:59,0,5,6,19,2,0,10,23,7,0,2,7,8,20,0,2,26,23,22,0,18,11,19,4
5/8/13 1:00,3,20,4,15,13,1,4,2,3,1,7,8,7,9,0,1,9,11,22,4,19,13,12,9
5/8/13 1:01,5,7,14,22,7,4,7,25,3,0,2,22,12,14,0,2,22,19,22,14,24,21,21,9
5/8/13 1:02,12,13,19,31,11,0,2,7,14,1,2,16,8,5,0,3,9,12,33,3,18,11,28,11
5/8/13 1:03,15,30,14,14,9,3,1,9,11,11,7,27,23,4,1,2,20,19,24,4,11,5,29,4
5/8/13 1:04,15,20,19,5,13,0,10,12,15,16,13,19,24,7,7,8,27,14,13,6,17,12,12,5
5/8/13 1:05,8,11,8,18,8,4,14,18,9,8,11,18,11,10,4,14,9,3,22,6,10,13,26,10
5/8/13 1:06,3,12,2,25,9,9,12,6,11,9,8,20,8,18,8,18,11,17,24,5,22,8,27,4
5/8/13 1:07,6,19,8,33,7,6,12,10,7,7,15,18,9,12,8,14,13,15,25,8,19,14,30,5
5/8/13 1:08,3,30,3,28,5,14,5,11,4,10,16,16,15,7,7,2,12,0,20,0,19,5,24,4
5/8/13 1:09,11,2,3,20,6,3,8,14,10,13,14,7,10,8,8,7,14,2,20,8,1,1,20,6
5/8/13 1:10,11,3,8,14,14,9,10,10,9,15,8,8,10,13,4,4,11,10,18,6,5,4,12,7
5/8/13 1:11,9,29,12,10,20,15,9,11,12,9,12,19,17,19,4,2,3,4,20,3,23,5,9,8
5/8/13 1:12,3,14,11,18,5,9,9,13,12,5,6,14,8,9,10,13,20,3,14,7,28,13,6,9
5/8/13 1:13,3,16,13,23,13,16,10,21,4,7,5,18,25,11,6,7,15,1,17,7,24,6,19,8
5/8/13 1:14,7,17,23,19,11,11,2,17,10,9,9,10,11,19,8,5,7,8,22,5,18,10,11,11
5/8/13 1:15,9,12,12,29,15,8,12,14,26,12,13,12,16,15,10,12,11,10,27,8,12,10,25,6
5/8/13 1:16,7,7,19,12,28,13,22,3,15,7,10,8,21,7,2,13,14,6,8,3,18,3,18,8
5/8/13 1:17,0,21,14,16,20,9,17,13,18,17,15,19,16,14,10,18,14,12,19,0,14,6,22,0
5/8/13 1:18,1,10,0,27,14,3,23,9,5,16,32,14,29,11,10,14,19,2,16,2,9,3,26,0
5/8/13 1:19,3,18,11,20,9,9,15,29,16,7,26,25,27,13,16,29,28,1,7,13,22,6,12,8
5/8/13 1:20,6,20,8,11,12,7,16,23,10,4,24,24,16,21,8,26,21,10,8,14,17,17,19,6
5/8/13 1:21,3,10,1,19,14,3,11,26,28,4,20,13,20,27,27,30,26,3,6,16,9,15,32,0
5/8/13 1:22,12,11,5,5,22,15,24,21,16,13,18,7,18,13,3,21,28,13,19,4,19,0,14,4
5/8/13 1:23,7,7,7,15,6,6,22,24,22,6,24,21,27,14,14,12,29,7,7,18,15,15,8,7
5/8/13 1:24,18,5,3,3,6,3,14,11,20,20,26,21,19,12,5,17,12,17,3,3,9,5,24,3
5/8/13 1:25,6,20,21,2,16,19,29,30,13,7,10,12,30,27,1,14,8,16,30,2,26,2,5,19
5/8/13 1:26,6,19,15,19,19,8,23,12,18,7,16,24,24,11,7,22,21,12,17,9,11,14,23,7
5/8/13 1:27,5,10,6,22,11,6,23,22,9,3,13,15,24,17,10,27,27,8,23,5,25,7,31,7
5/8/13 1:28,8,25,6,15,8,8,23,29,7,9,17,11,27,10,1,18,22,0,6,1,23,0,18,16
5/8/13 1:29,8,15,0,22,17,5,21,16,26,15,28,22,24,19,8,24,22,13,7,7,6,5,19,4
5/8/13 1:30,9,6,2,21,18,0,19,27,28,8,13,9,22,17,14,17,30,9,25,11,3,18,33,0
5/8/13 1:31,8,15,17,16,6,5,24,12,15,8,22,13,35,9,3,15,14,18,20,5,13,10,27,13
5/8/13 1:32,4,26,7,15,13,9,26,23,14,14,17,20,36,14,3,20,24,22,25,0,18,17,22,5
5/8/13 1:33,12,30,0,18,21,7,20,13,15,13,22,19,12,13,3,21,23,8,12,5,14,15,20,7
5/8/13 1:34,11,10,9,16,31,1,12,15,22,3,15,14,22,19,0,15,23,8,22,5,16,20,22,5
5/8/13 1:35,5,20,4,23,15,1,20,13,16,1,22,27,11,19,0,18,10,10,25,11,20,14,31,8
5/8/13 1:36,10,24,18,20,18,10,31,27,7,7,16,13,20,19,6,18,14,21,30,6,14,21,27,9
5/8/13 1:37,12,7,15,22,22,8,9,17,17,13,6,3,20,15,11,5,29,17,17,9,9,22,20,7
5/8/13 1:38,7,19,18,25,15,10,19,26,7,5,25,14,27,13,8,29,11,17,23,2,9,7,15,13
5/8/13 1:39,0,17,11,26,3,7,16,13,15,0,15,19,18,11,12,28,21,2,26,16,26,14,15,8
5/8/13 1:40,3,10,6,25,5,13,13,35,18,21,23,21,16,6,22,26,24,4,28,7,23,15,30,5
5/8/13 1:41,7,21,22,14,8,22,26,23,5,11,18,14,17,1,14,15,26,23,26,6,9,12,25,9
5/8/13 1:42,1,22,23,20,14,17,22,21,13,18,16,16,11,20,25,26,17,22,30,0,26,9,30,7
5/8/13 1:43,1,14,16,29,8,21,32,21,11,14,19,18,6,17,20,22,23,16,26,2,23,4,28,6
5/8/13 1:44,6,20,13,27,3,14,28,28,3,23,23,22,22,5,14,13,14,14,24,2,11,24,20,3
5/8/13 1:45,3,7,22,21,5,24,24,20,10,9,16,14,38,22,18,17,30,25,16,3,18,7,16,5
5/8/13 1:46,10,6,10,14,14,16,11,29,9,19,25,18,23,5,11,16,23,3,29,8,18,12,15,5
5/8/13 1:47,13,26,2,12,15,25,25,20,6,17,25,16,22,6,18,24,18,12,24,5,20,12,22,11
5/8/13 1:48,11,16,7,25,10,10,17,22,12,7,32,24,14,3,2,24,13,0,13,6,13,6,17,1
5/8/13 1:49,7,11,14,7,4,9,11,28,10,13,18,14,27,2,10,14,13,14,16,9,6,6,9,11
5/8/13 1:50,13,22,14,19,1,10,19,33,0,9,20,19,32,0,17,17,24,22,21,1,18,13,11,5
5/8/13 1:51,14,23,11,9,1,5,23,12,1,15,21,23,17,4,1,13,6,15,0,4,16,13,1,7
5/8/13 1:52,7,5,13,27,4,19,14,29,16,27,25,3,20,9,22,15,14,11,16,11,1,10,15,7
5/8/13 1:53,4,9,21,24,5,23,20,12,7,15,13,7,17,19,14,21,13,18,29,3,5,11,30,1
5/8/13 1:54,7,18,16,17,0,17,25,22,4,16,19,15,10,0,16,8,23,13,25,4,23,10,25,9
5/8/13 1:55,9,24,15,29,13,17,8,21,11,16,16,27,23,7,11,12,8,15,24,10,14,16,30,7
5/8/13 1:56,5,11,13,11,9,13,17,26,16,5,6,17,27,5,25,24,23,7,9,16,15,23,4,6
5/8/13 1:57,4,8,12,6,11,11,26,29,9,7,12,5,28,15,9,8,24,23,16,4,4,10,10,3
5/8/13 1:58,17,0,3,16,17,13,25,18,1,21,21,3,23,0,6,17,16,9,10,2,6,13,21,7
5/8/13 1:59,8,13,8,18,15,15,22,12,11,22,29,11,12,5,16,29,21,10,15,8,1,3,17,5
5/8/13 2:00,4,16,13,29,12,11,12,19,10,18,6,23,14,8,14,12,25,6,17,7,11,8,29,2
5/8/13 2:01,15,10,4,17,15,13,21,26,3,17,33,21,25,1,14,17,22,0,26,9,9,15,24,2
5/8/13 2:02,15,20,6,12,13,17,24,22,2,21,25,29,26,1,16,10,23,0,22,9,15,19,19,1
5/8/13 2:03,11,25,4,23,0,20,24,7,0,11,21,17,11,0,24,22,24,5,10,7,25,1,24,10
5/8/13 2:04,3,18,18,16,0,13,18,22,0,19,19,20,30,0,9,28,9,5,10,7,20,7,16,2
5/8/13 2:05,2,15,0,22,0,6,30,17,1,6,11,2,29,0,18,24,20,19,27,1,11,3,5,0
5/8/13 2:06,3,11,8,19,4,14,18,22,2,2,23,4,12,3,9,19,16,9,15,5,7,13,16,3
5/8/13 2:07,13,20,6,27,2,16,22,9,0,8,16,18,2,3,10,16,4,17,18,9,18,16,17,5
5/8/13 2:08,4,21,16,30,0,3,12,7,10,15,15,24,15,6,8,11,4,5,27,11,23,11,29,10
5/8/13 2:09,5,12,1,28,12,15,11,1,10,19,25,14,18,1,13,21,21,8,17,6,11,15,11,2
5/8/13 2:10,3,22,9,16,13,5,13,13,11,15,19,10,4,9,4,7,20,13,16,0,19,7,12,0
5/8/13 2:11,11,23,15,15,15,10,20,11,19,15,29,26,24,12,13,18,10,12,16,14,9,11,7,6
5/8/13 2:12,11,17,12,28,21,17,21,1,16,15,9,26,1,9,15,10,15,17,15,9,16,26,16,4
5/8/13 2:13,4,19,15,11,24,22,22,14,18,13,18,11,4,17,20,24,1,19,20,7,20,5,18,16
5/8/13 2:14,3,18,11,3,25,18,26,26,12,11,13,14,2,25,23,9,1,25,21,0,8,3,22,13
5/8/13 2:15,7,16,16,4,8,6,14,3,3,10,27,8,7,7,19,14,19,8,18,18,22,10,8,4
5/8/13 2:16,0,5,7,24,14,14,12,8,22,18,19,28,10,32,22,29,19,0,20,12,16,19,26,8
5/8/13 2:17,3,4,24,32,23,20,7,18,16,15,9,18,6,25,29,14,30,16,23,8,18,0,27,13
5/8/13 2:18,18,3,10,13,10,21,16,24,22,21,1,4,11,4,16,11,9,20,11,4,13,20,28,7
5/8/13 2:19,4,11,10,27,6,5,15,3,10,16,17,0,17,14,3,21,11,24,13,9,4,23,13,0
5/8/13 2:20,15,24,8,1,15,4,13,17,18,21,16,4,24,14,9,6,9,17,6,4,9,25,13,0
5/8/13 2:21,6,2,15,5,15,15,25,23,6,8,16,10,12,21,8,20,22,24,7,8,16,29,10,11
5/8/13 2:22,11,16,24,29,8,7,21,17,3,3,9,11,21,10,16,4,16,30,21,9,4,27,30,6
5/8/13 2:23,9,11,21,10,18,10,18,23,17,12,20,6,10,4,11,8,13,29,16,4,18,29,7,12
5/8/13 2:24,9,17,15,14,7,15,11,7,12,27,23,7,17,12,11,19,16,25,5,3,4,25,21,1
5/8/13 2:25,8,8,22,4,21,28,25,19,11,5,8,6,7,5,20,18,8,20,9,1,19,25,10,0
5/8/13 2:26,13,20,18,4,7,13,21,17,14,17,30,10,5,13,14,14,9,11,1,7,5,9,20,4
5/8/13 2:27,0,6,23,34,19,22,19,0,5,22,16,17,3,12,16,21,15,22,22,11,11,6,24,11
5/8/13 2:28,6,1,14,27,11,22,23,15,19,19,21,2,12,7,11,21,18,25,27,3,12,12,24,9
5/8/13 2:29,9,4,19,28,8,20,12,9,10,16,16,5,7,8,15,16,11,20,25,7,6,23,11,9
5/8/13 2:30,0,4,16,4,2,8,10,13,1,5,12,6,1,5,9,12,11,13,22,1,17,20,5,5
5/8/13 2:31,1,5,22,13,10,14,17,17,10,7,20,6,10,15,10,22,13,30,15,0,13,28,16,10
5/8/13 2:32,6,13,27,14,17,9,15,20,14,11,15,6,16,14,6,9,14,18,20,4,11,14,9,5
5/8/13 2:33,11,6,13,18,8,4,22,10,16,10,13,5,7,18,11,13,0,6,15,4,14,21,15,0
5/8/13 2:34,0,11,8,21,20,15,15,4,17,12,19,12,6,16,4,20,3,8,15,2,15,12,12,0
5/8/13 2:35,12,10,22,18,20,2,9,8,15,4,13,1,17,16,7,14,11,18,15,11,5,20,20,7
5/8/13 2:36,8,10,13,26,12,12,9,18,18,8,17,7,10,18,12,12,20,21,19,12,4,14,25,10
5/8/13 2:37,3,0,7,10,20,6,27,14,16,9,15,2,7,21,4,16,26,16,21,6,0,6,8,15
5/8/13 2:38,0,8,17,28,7,11,0,0,17,29,17,22,12,25,11,0,9,0,0,15,0,0,25,4
5/8/13 2:39,9,2,17,24,9,19,3,12,18,23,9,7,20,15,19,4,21,3,16,12,2,8,21,6
5/8/13 2:40,7,3,10,16,13,29,14,3,14,15,11,4,14,17,13,6,24,9,24,10,0,6,12,9
5/8/13 2:41,14,1,2,17,24,20,19,25,22,26,18,2,20,14,19,11,13,1,19,6,2,2,26,8
5/8/13 2:42,7,13,11,22,19,21,17,8,18,24,17,17,8,22,21,20,14,12,26,9,10,8,26,5
5/8/13 2:43,1,20,21,29,25,13,19,22,27,9,13,9,24,14,12,4,10,6,11,0,13,5,28,0
5/8/13 2:44,16,18,20,20,3,4,22,23,24,22,29,1,11,21,1,13,0,0,29,1,9,7,29,0
5/8/13 2:45,13,15,17,19,13,6,14,17,8,7,20,10,9,11,5,14,15,18,32,5,17,23,28,11
5/8/13 2:46,10,8,20,27,15,8,14,16,12,12,13,11,18,13,6,11,15,16,31,11,6,12,25,7
5/8/13 2:47,0,7,1,14,19,7,15,10,5,9,9,22,11,16,9,29,23,4,24,0,18,2,17,0
5/8/13 2:48,2,4,4,10,13,27,8,17,13,25,14,10,2,18,17,15,21,5,9,0,14,18,16,0
5/8/13 2:49,3,1,4,22,23,17,24,12,9,19,15,7,7,24,20,7,21,23,4,2,11,9,18,20
5/8/13 2:50,7,6,7,12,20,13,23,23,16,7,11,15,8,23,19,15,9,11,15,5,18,6,9,14
5/8/13 2:51,9,13,14,27,18,20,21,12,12,20,17,4,14,7,13,15,1,11,34,4,9,25,28,10
5/8/13 2:52,6,3,8,12,19,20,10,22,4,15,16,6,5,8,23,30,26,19,20,7,19,19,23,16
5/8/13 2:53,8,9,12,18,11,32,26,19,10,16,17,14,9,5,16,22,14,15,25,6,15,18,15,8
5/8/13 2:54,8,16,15,22,8,9,18,17,6,10,23,13,19,9,11,17,5,16,20,8,16,20,16,8
5/8/13 2:55,1,11,17,28,15,18,20,10,11,26,4,22,14,12,16,22,24,6,26,14,9,3,22,2
5/8/13 2:56,0,1,9,16,15,10,21,23,13,19,19,5,15,22,21,4,21,21,29,0,7,2,27,8
5/8/13 2:57,2,1,8,29,9,22,28,22,15,11,19,7,6,14,29,27,19,26,29,0,25,19,22,16
5/8/13 2:58,6,5,17,16,8,8,26,2,7,9,25,2,11,15,14,22,5,15,19,12,2,4,12,7
5/8/13 2:59,9,7,20,16,4,15,13,12,3,20,14,2,26,13,13,19,18,21,16,14,1,13,11,8
5/8/13 3:00,12,24,25,23,2,23,9,21,10,27,6,11,28,5,24,18,11,10,9,13,7,16,22,1
5/8/13 3:01,1,5,3,13,14,16,21,15,6,22,10,17,10,0,24,2,29,14,16,5,2,14,2,5
5/8/13 3:02,6,1,0,4,19,20,30,26,8,8,16,4,6,2,10,7,6,5,21,5,1,4,11,20
5/8/13 3:03,16,2,5,20,6,10,22,5,13,13,23,2,11,6,3,22,2,9,12,5,4,16,18,8
5/8/13 3:04,8,6,12,23,5,8,23,17,10,10,20,2,23,15,13,17,17,4,16,1,8,10,22,4
5/8/13 3:05,12,8,4,17,11,22,24,21,12,18,24,7,14,6,17,20,10,13,23,5,12,10,17,11
5/8/13 3:06,11,5,9,8,6,15,23,19,11,20,16,15,26,17,14,19,13,2,10,10,4,12,4,1
5/8/13 3:07,5,10,7,27,7,12,17,15,10,16,14,15,20,8,19,27,18,3,30,9,9,3,29,3
5/8/13 3:08,8,16,9,21,3,8,20,4,15,10,19,8,12,0,7,20,10,8,25,10,7,13,33,7
5/8/13 3:09,6,6,11,18,16,16,25,1,10,12,19,13,3,8,23,21,10,15,21,8,14,4,14,15
5/8/13 3:10,13,11,8,16,8,3,9,18,19,13,25,12,23,15,10,19,15,12,11,6,2,13,20,8
5/8/13 3:11,0,1,11,24,6,2,21,0,0,0,0,30,18,17,14,30,26,12,22,17,0,0,0,2
5/8/13 3:12,5,9,4,7,8,12,10,12,5,4,7,9,18,15,10,10,24,18,7,15,5,10,3,9
5/8/13 3:13,6,13,0,0,17,13,26,25,11,5,18,9,8,3,2,6,22,0,7,2,25,17,4,17
5/8/13 3:14,5,8,10,2,12,12,15,13,10,8,9,5,8,17,17,21,18,22,1,9,19,8,4,7
5/8/13 3:15,1,0,12,6,8,10,12,4,14,10,6,5,4,9,12,8,11,7,10,9,13,9,9,5
5/8/13 3:16,17,3,6,12,2,0,6,0,17,14,12,18,21,14,7,17,9,5,3,10,10,18,23,0
5/8/13 3:17,1,15,13,24,9,7,12,10,4,6,10,12,19,12,11,4,21,17,28,13,17,18,12,1
5/8/13 3:18,4,20,3,27,0,20,17,26,13,6,0,18,3,2,1,0,18,24,34,1,2,27,29,1
5/8/13 3:19,7,5,23,24,5,8,9,12,10,10,10,15,5,11,11,6,2,14,20,4,4,14,27,2
5/8/13 3:20,7,6,15,22,13,18,17,5,8,10,8,12,8,13,10,25,9,21,14,14,14,10,16,7
5/8/13 3:21,8,8,12,20,10,15,3,13,15,18,6,6,22,22,22,3,11,5,29,14,22,9,30,6
5/8/13 3:22,6,23,27,15,1,20,6,21,14,17,0,22,32,20,10,8,7,7,19,1,11,21,0,3
5/8/13 3:23,13,18,24,13,2,13,11,27,7,12,1,22,26,9,7,11,16,10,9,14,18,11,2,4
5/8/13 3:24,11,6,12,18,6,8,15,7,11,13,6,28,16,8,10,9,15,11,7,15,19,6,11,4
5/8/13 3:25,14,25,1,28,6,22,17,1,6,22,16,19,3,11,10,16,9,0,24,4,12,0,25,6
5/8/13 3:26,8,12,0,19,15,18,15,8,8,23,18,21,8,12,20,6,8,1,29,9,25,1,18,7
5/8/13 3:27,3,11,0,19,13,13,17,0,4,23,6,24,0,21,22,23,0,2,22,14,17,1,22,6
5/8/13 3:28,12,9,0,6,5,23,11,4,10,20,25,1,9,7,20,14,15,0,14,6,8,0,18,9
5/8/13 3:29,12,23,1,9,0,14,7,11,15,29,15,13,3,13,18,23,10,0,0,4,17,0,15,0
5/8/13 3:30,1,25,0,12,13,14,7,18,14,17,15,19,15,6,7,14,16,0,12,0,18,1,8,0
5/8/13 3:31,12,22,1,14,14,21,19,2,16,15,10,16,5,6,17,3,7,0,20,4,15,0,26,1
5/8/13 3:32,17,26,0,23,5,19,8,21,12,11,26,24,6,5,4,10,23,0,10,10,7,0,27,5
5/8/13 3:33,10,19,9,10,7,6,16,24,2,15,11,21,19,8,2,21,9,10,13,13,23,2,14,4
5/8/13 3:34,8,11,9,19,3,9,17,16,3,10,12,25,14,3,11,17,10,16,24,12,17,8,15,10
5/8/13 3:35,1,9,0,28,2,11,23,15,2,25,4,24,14,1,29,26,5,24,21,19,23,1,4,4
5/8/13 3:36,7,19,0,23,5,15,17,16,6,21,13,19,2,10,12,28,10,11,13,13,12,2,9,3
5/8/13 3:37,2,13,0,32,8,8,7,6,0,6,1,24,0,16,21,10,0,4,20,17,6,0,31,8
5/8/13 3:38,6,21,0,23,9,11,4,5,17,17,3,18,4,6,14,7,9,0,28,5,13,1,26,8
5/8/13 3:39,14,9,0,23,7,1,11,21,17,9,12,19,11,11,2,8,24,1,20,0,2,0,28,7
5/8/13 3:40,4,14,1,12,12,14,22,18,7,6,10,18,15,10,16,20,12,0,17,7,18,1,6,8
5/8/13 3:41,5,14,1,15,10,12,18,20,10,7,13,10,14,10,9,12,18,3,7,9,5,6,14,10
5/8/13 3:42,8,14,4,14,12,12,18,19,10,19,14,7,15,15,19,23,10,8,14,12,13,10,8,5
5/8/13 3:43,13,21,9,9,6,20,7,18,10,17,11,16,13,6,14,5,15,7,6,8,16,9,18,2
5/8/13 3:44,4,15,7,20,9,14,15,13,14,15,16,14,15,10,10,12,20,5,24,6,18,7,20,0
5/8/13 3:45,6,6,17,11,12,5,17,28,4,13,7,16,18,18,7,23,9,5,10,14,20,17,25,10
5/8/13 3:46,2,17,11,21,11,16,2,1,8,17,8,7,14,4,16,1,4,4,20,5,26,2,24,17
5/8/13 3:47,3,14,1,15,2,20,9,9,1,16,3,13,6,16,12,1,2,0,22,15,21,3,24,6
5/8/13 3:48,9,18,9,18,7,18,14,3,10,19,5,21,1,11,23,9,10,12,17,7,20,3,21,2
5/8/13 3:49,8,8,4,9,8,23,0,6,12,20,22,21,5,9,17,2,18,9,17,5,6,17,18,6
5/8/13 3:50,7,5,9,15,4,16,2,21,16,11,20,8,13,14,4,11,11,2,15,11,15,17,22,5
5/8/13 3:51,1,14,14,17,1,14,9,17,8,13,15,13,17,14,10,11,11,13,13,0,13,21,17,0
5/8/13 3:52,3,7,0,22,7,4,19,1,5,17,29,16,6,2,9,10,6,17,32,1,5,8,7,0
5/8/13 3:53,6,19,2,5,1,18,24,12,5,10,14,12,11,0,5,9,20,17,15,3,3,7,11,17
5/8/13 3:54,12,2,9,10,2,2,5,15,2,8,9,5,18,0,7,11,24,11,9,7,2,11,14,6
5/8/13 3:55,6,2,1,19,2,14,15,21,0,25,3,5,20,1,20,5,9,3,9,16,11,11,21,6
5/8/13 3:56,19,0,2,7,3,11,9,16,6,13,4,19,1,7,9,11,17,5,22,7,6,17,19,1
5/8/13 3:57,4,13,11,0,0,11,9,18,0,5,18,5,12,0,11,15,14,8,0,12,11,9,0,9
5/8/13 3:58,0,11,0,0,5,15,7,21,0,0,17,0,21,15,23,19,0,0,0,21,14,26,0,3
5/8/13 3:59,12,8,2,4,4,6,23,28,16,16,9,17,5,11,10,16,18,17,5,7,10,6,17,3
5/8/13 4:00,0,10,0,16,4,8,11,11,1,7,9,1,23,23,19,1,0,0,0,4,25,29,17,2
5/8/13 4:01,1,9,4,10,6,17,12,16,4,24,15,9,18,7,23,17,14,7,15,1,8,5,10,0
